StrainName	Start	End	DonorLineage
SRR13556503	3396863	3398340	SC4
SRR13556503	3422865	3425415	SC4
SRR13556503	3429839	3431252	SC4
SRR13556503	3437991	3439549	SC4
SRR13556503	3504565	3505648	SC4
SRR13556503	3570330	3572108	SC4
SRR13556503	3598400	3600233	SC4
SRR13556503	3654008	3655334	SC4
SRR13556503	3675318	3677419	SC4
SRR13556503	3742418	3745225	SC4
SRR13556503	3753859	3763549	SC4
SRR13556503	3763676	3767727	SC4
SRR13556503	3769045	3773303	SC4
SRR13556503	3789287	3790970	SC4
SRR13556503	3821129	3823001	SC4
SRR13556503	3858514	3861283	SC4
SRR13556503	3938395	3942291	SC4
SRR7800616	2034143	2035322	SC4
SRR7800616	3992791	3993357	SC4
SRR7800616	4226457	4229519	SC4
ERR13148484	88004	90844	SC4
ERR13148484	91872	93087	SC4
ERR13148484	101712	103210	SC4
ERR13148484	290294	290999	SC4
ERR13148484	303066	306039	SC4
ERR13148484	900369	900421	SC4
ERR13148484	964861	966159	SC4
ERR13148484	966883	967346	SC4
ERR13148484	967866	968238	SC4
ERR13148484	991750	992342	SC4
ERR13148484	1051858	1052384	SC4
ERR13148484	1054095	1054423	SC4
ERR13148484	1100851	1101799	SC4
ERR13148484	1248426	1248707	SC4
ERR13148484	1251776	1253125	SC4
ERR13148484	1257532	1257882	SC4
ERR13148484	1295981	1298917	SC4
ERR13148484	1411426	1414149	SC4
ERR13148484	1414828	1415673	SC4
ERR13148484	1735724	1736888	SC4
ERR13148484	1750644	1750853	SC4
ERR13148484	2066836	2068259	SC4
ERR13148484	2070462	2070733	SC4
ERR13148484	2140259	2140735	SC4
ERR13148484	2272147	2273749	SC4
ERR13148484	2273854	2274396	SC4
ERR13148484	2373485	2374064	SC4
ERR13148484	2531138	2533057	SC4
ERR13148484	2562520	2563697	SC4
ERR13148484	2600854	2601390	SC4
ERR13148484	2974790	2978961	SC4
ERR13148484	3063547	3068131	SC4
ERR13148484	3127856	3128136	SC4
ERR13148484	3129266	3129452	SC4
ERR13148484	3275667	3276122	SC4
ERR13148484	3434019	3435296	SC4
ERR13148484	3570051	3571997	SC4
ERR13148484	3580717	3581367	SC4
ERR13148484	3581637	3582675	SC4
ERR13148484	3753277	3755431	SC4
ERR13148484	3756006	3757648	SC4
ERR13148484	3760041	3760132	SC4
ERR13148484	3767058	3768129	SC4
ERR13148484	3802457	3805044	SC4
ERR13148484	3806121	3807868	SC4
ERR13148484	3935150	3937935	SC4
ERR13148484	4242709	4243470	SC4
ERR12861422	232627	235062	SC4
ERR12861422	352279	353429	SC4
ERR12861422	362893	364563	SC4
ERR12861422	441814	443292	SC4
ERR12861422	503332	505083	SC4
ERR12861422	526426	527074	SC4
ERR12861422	676164	678229	SC4
ERR12861422	712690	713523	SC4
ERR12861422	787992	790836	SC4
ERR12861422	848510	848819	SC4
ERR12861422	964334	966028	SC4
ERR12861422	1216426	1218214	SC4
ERR12861422	1334888	1335047	SC4
ERR12861422	1350286	1353927	SC4
ERR12861422	1791373	1796089	SC4
ERR12861422	1853604	1855077	SC4
ERR12861422	2114267	2116330	SC4
ERR12861422	2201585	2203255	SC4
ERR12861422	2238125	2243693	SC4
ERR12861422	2478306	2480777	SC4
ERR12861422	2563396	2563948	SC4
ERR12861422	2580567	2581793	SC4
ERR12861422	2633407	2634476	SC4
ERR12861422	2779584	2780756	SC4
ERR12861422	3085696	3086472	SC4
ERR12861422	3451369	3454722	SC4
ERR12861422	3547717	3549108	SC4
ERR12861422	3581142	3582383	SC4
ERR12861422	3598102	3600405	SC4
ERR12861422	3638690	3640065	SC4
ERR12861422	3675318	3676822	SC4
ERR12861422	3772197	3779939	SC4
ERR12861422	4038151	4039938	SC4
ERR12861422	4053490	4056870	SC4
DRR286150	727801	728617	SC4
DRR286150	2677717	2678228	SC4
DRR286150	2690969	2692372	SC4
SRR24927439	1368263	1369186	SC4
SRR24927439	3921784	3922386	SC4
DRR286237	1	3837	SC4
DRR286237	11822	13156	SC4
DRR286237	320938	321289	SC4
DRR286237	370357	371321	SC4
DRR286237	387831	388198	SC4
DRR286237	665024	666234	SC4
DRR286237	727166	729375	SC4
DRR286237	972482	975682	SC4
DRR286237	1022739	1025053	SC4
DRR286237	1324580	1326433	SC4
DRR286237	1498680	1501904	SC4
DRR286237	1552932	1553709	SC4
DRR286237	1726775	1727955	SC4
DRR286237	1753128	1754122	SC4
DRR286237	1855518	1856006	SC4
DRR286237	1924995	1926025	SC4
DRR286237	1992417	1995066	SC4
DRR286237	2019716	2021326	SC4
DRR286237	2129021	2130097	SC4
DRR286237	2134320	2136156	SC4
DRR286237	2268179	2271229	SC4
DRR286237	2283764	2286987	SC4
DRR286237	2404898	2405432	SC4
DRR286237	2495022	2495946	SC4
DRR286237	2645544	2645862	SC4
DRR286237	2675081	2678072	SC4
DRR286237	2962580	2964710	SC4
DRR286237	3341213	3345103	SC4
DRR286237	3407850	3412894	SC4
DRR286237	3480202	3481667	SC4
DRR286237	4035301	4036239	SC4
DRR286237	4038525	4040874	SC4
ERR12861477	123164	124201	SC4
ERR12861477	150348	151156	SC4
ERR12861477	213558	217674	SC4
ERR12861477	228848	230411	SC4
ERR12861477	775514	777123	SC4
ERR12861477	969982	971983	SC4
ERR12861477	1079892	1084714	SC4
ERR12861477	1285634	1288748	SC4
ERR12861477	1310259	1310550	SC4
ERR12861477	1322130	1323543	SC4
ERR12861477	1507571	1508126	SC4
ERR12861477	1635664	1639075	SC4
ERR12861477	1710567	1713901	SC4
ERR12861477	1781500	1783229	SC4
ERR12861477	1979748	1982701	SC4
ERR12861477	2108095	2110703	SC4
ERR12861477	2201203	2205518	SC4
ERR12861477	2245104	2245596	SC4
ERR12861477	2444131	2445349	SC4
ERR12861477	2568049	2569220	SC4
ERR12861477	2982289	2985721	SC4
ERR12861477	3089551	3094617	SC4
ERR12861477	3114406	3116286	SC4
ERR12861477	3171332	3172548	SC4
ERR12861477	3547717	3549129	SC4
ERR12861477	3572109	3574397	SC4
ERR12861477	3597930	3601683	SC4
ERR12861477	3618293	3619814	SC4
ERR12861477	3634851	3636983	SC4
ERR12861477	3786611	3788084	SC4
ERR12861477	3859688	3861209	SC4
ERR12861710	187007	188849	SC4
ERR12861710	236053	236923	SC4
ERR12861710	756312	757185	SC4
ERR12861710	967801	968220	SC4
ERR12861710	1502049	1503788	SC4
ERR12861710	1704793	1706226	SC4
ERR12861710	1823119	1827140	SC4
ERR12861710	3178716	3180475	SC4
ERR12861710	3992791	3993357	SC4
SRR7800566	170684	171242	SC4
SRR7800566	778971	781309	SC4
SRR7800566	1111212	1112856	SC4
SRR7800566	1588835	1589662	SC4
SRR7800566	1865044	1866460	SC4
ERR12861695	284117	285566	SC4
ERR12861695	302699	303065	SC4
ERR12861695	305587	307215	SC4
ERR12861695	692548	693827	SC4
ERR12861695	837594	841469	SC4
ERR12861695	899596	901283	SC4
ERR12861695	1054787	1055756	SC4
ERR12861695	1100998	1102667	SC4
ERR12861695	1247811	1249470	SC4
ERR12861695	1256529	1257126	SC4
ERR12861695	1709702	1710410	SC4
ERR12861695	2140016	2141414	SC4
ERR12861695	2160801	2163772	SC4
ERR12861695	2363359	2364715	SC4
ERR12861695	2598671	2598959	SC4
ERR12861695	3138452	3140126	SC4
ERR12861695	3149747	3150191	SC4
ERR12861695	3152416	3153040	SC4
ERR12861695	3238310	3241681	SC4
ERR12861695	3346149	3349095	SC4
ERR12861695	3434123	3436193	SC4
ERR12861695	3537067	3539668	SC4
ERR12861695	3827886	3830194	SC4
ERR12861695	3934194	3935969	SC4
ERR12861695	4003886	4006055	SC4
ERR12861695	4148795	4150549	SC4
ERR12861544	363486	364224	SC4
ERR12861544	479309	481345	SC4
ERR12861544	484519	485845	SC4
ERR12861544	712392	713592	SC4
ERR12861544	1351123	1352247	SC4
ERR12861544	1552856	1553709	SC4
ERR12861544	1710687	1714448	SC4
ERR12861544	1782055	1782474	SC4
ERR12861544	3145483	3146523	SC4
ERR12861544	3521736	3523922	SC4
ERR12861544	3761597	3763253	SC4
ERR12861544	3923001	3924055	SC4
SRR7800568	486793	487388	SC4
SRR7800568	523994	525122	SC4
SRR7800568	1111212	1112856	SC4
SRR7800568	1865044	1867068	SC4
SRR7800568	2194100	2196902	SC4
SRR7800568	3304571	3306961	SC4
SRR7800568	3367400	3367975	SC4
SRR7800568	3402455	3406275	SC4
SRR7800568	3527343	3528236	SC4
SRR7800568	3762024	3763675	SC4
SRR7800568	3921619	3922682	SC4
ERR12861550	170455	172191	SC4
ERR12861550	484255	486670	SC4
ERR12861550	503332	505664	SC4
ERR12861550	882483	885448	SC4
ERR12861550	924756	928551	SC4
ERR12861550	1046225	1048430	SC4
ERR12861550	1112648	1115051	SC4
ERR12861550	1145441	1147432	SC4
ERR12861550	1257960	1259559	SC4
ERR12861550	1278714	1278992	SC4
ERR12861550	1346508	1347109	SC4
ERR12861550	1507247	1509955	SC4
ERR12861550	1622343	1624964	SC4
ERR12861550	1979748	1982798	SC4
ERR12861550	2004878	2006043	SC4
ERR12861550	2012777	2013788	SC4
ERR12861550	2347766	2348620	SC4
ERR12861550	2381186	2383647	SC4
ERR12861550	2502978	2505101	SC4
ERR12861550	2562848	2567239	SC4
ERR12861550	2572011	2573449	SC4
ERR12861550	2633610	2634476	SC4
ERR12861550	2652198	2653706	SC4
ERR12861550	2730441	2733045	SC4
ERR12861550	2834503	2838684	SC4
ERR12861550	3004366	3006935	SC4
ERR12861550	3123132	3124289	SC4
ERR12861550	3429560	3431252	SC4
ERR12861550	3455715	3460688	SC4
ERR12861550	3471386	3473054	SC4
ERR12861550	3521653	3524231	SC4
ERR12861550	3571611	3572968	SC4
ERR12861550	3709167	3710245	SC4
ERR12861550	3793110	3796127	SC4
ERR12861550	4038029	4051768	SC4
DRR286177	150518	151367	SC4
DRR286177	895702	896699	SC4
DRR286177	917437	918652	SC4
DRR286177	2573667	2575981	SC4
DRR286177	2677717	2678896	SC4
DRR286177	3314526	3318114	SC4
DRR286177	3453738	3454090	SC4
DRR286177	3512058	3514233	SC4
DRR286177	3729361	3730094	SC4
ERR13148509	284369	285482	SC4
ERR13148509	302106	302846	SC4
ERR13148509	305386	306495	SC4
ERR13148509	403881	404738	SC4
ERR13148509	690492	690947	SC4
ERR13148509	838687	839666	SC4
ERR13148509	895939	896215	SC4
ERR13148509	968095	969102	SC4
ERR13148509	993450	995585	SC4
ERR13148509	1047201	1048310	SC4
ERR13148509	1101354	1103563	SC4
ERR13148509	1589321	1590829	SC4
ERR13148509	1729058	1729726	SC4
ERR13148509	1822029	1822727	SC4
ERR13148509	2160997	2164805	SC4
ERR13148509	2269199	2270717	SC4
ERR13148509	2367748	2369871	SC4
ERR13148509	2372088	2373076	SC4
ERR13148509	2498380	2499531	SC4
ERR13148509	2530910	2532169	SC4
ERR13148509	2595395	2596128	SC4
ERR13148509	2596650	2597400	SC4
ERR13148509	2597704	2598276	SC4
ERR13148509	2647711	2648887	SC4
ERR13148509	2949085	2949532	SC4
ERR13148509	2950871	2950901	SC4
ERR13148509	2973586	2973974	SC4
ERR13148509	2992865	2993712	SC4
ERR13148509	2994276	2994462	SC4
ERR13148509	3068296	3068363	SC4
ERR13148509	3070473	3072131	SC4
ERR13148509	3149314	3150562	SC4
ERR13148509	3152509	3153363	SC4
ERR13148509	3178629	3179222	SC4
ERR13148509	3181076	3181834	SC4
ERR13148509	3246749	3247253	SC4
ERR13148509	3275442	3278504	SC4
ERR13148509	3339271	3341430	SC4
ERR13148509	3392402	3392810	SC4
ERR13148509	3471012	3471087	SC4
ERR13148509	3605782	3607395	SC4
ERR13148509	3645834	3647798	SC4
ERR13148509	3804589	3806097	SC4
ERR13148509	3828700	3828733	SC4
ERR13148509	3829464	3829530	SC4
ERR13148509	3926788	3930817	SC4
ERR13148509	3934300	3936092	SC4
ERR13148509	4133190	4135888	SC4
ERR13148509	4146854	4147037	SC4
ERR12861386	154487	155685	SC4
ERR12861386	170455	172191	SC4
ERR12861386	246254	252338	SC4
ERR12861386	255464	257402	SC4
ERR12861386	317023	319632	SC4
ERR12861386	368899	371372	SC4
ERR12861386	417070	417143	SC4
ERR12861386	432506	435020	SC4
ERR12861386	455070	456738	SC4
ERR12861386	503332	505416	SC4
ERR12861386	605273	606706	SC4
ERR12861386	740808	743766	SC4
ERR12861386	753067	757004	SC4
ERR12861386	770749	772592	SC4
ERR12861386	788619	790523	SC4
ERR12861386	934218	935804	SC4
ERR12861386	1112732	1115051	SC4
ERR12861386	1285634	1289247	SC4
ERR12861386	1398036	1399482	SC4
ERR12861386	1418923	1420234	SC4
ERR12861386	1447857	1449143	SC4
ERR12861386	1454523	1456854	SC4
ERR12861386	1458157	1459116	SC4
ERR12861386	1507247	1508348	SC4
ERR12861386	1558961	1564970	SC4
ERR12861386	1622343	1624886	SC4
ERR12861386	1636140	1638126	SC4
ERR12861386	1656118	1657157	SC4
ERR12861386	1700946	1707201	SC4
ERR12861386	1747331	1749882	SC4
ERR12861386	1751969	1753040	SC4
ERR12861386	1757942	1758603	SC4
ERR12861386	1805447	1806632	SC4
ERR12861386	1839916	1841629	SC4
ERR12861386	1981193	1982660	SC4
ERR12861386	2063674	2063955	SC4
ERR12861386	2236084	2245811	SC4
ERR12861386	2276457	2278527	SC4
ERR12861386	2326290	2327387	SC4
ERR12861386	2347935	2348620	SC4
ERR12861386	2351546	2353038	SC4
ERR12861386	2353528	2360194	SC4
ERR12861386	2376977	2377208	SC4
ERR12861386	2416178	2417405	SC4
ERR12861386	2479680	2486473	SC4
ERR12861386	2532472	2536240	SC4
ERR12861386	2566292	2568856	SC4
ERR12861386	2571891	2573666	SC4
ERR12861386	2599910	2605232	SC4
ERR12861386	2633610	2634476	SC4
ERR12861386	2668355	2669330	SC4
ERR12861386	2676601	2679661	SC4
ERR12861386	2779625	2782004	SC4
ERR12861386	2821267	2825112	SC4
ERR12861386	2832243	2838020	SC4
ERR12861386	2841086	2843130	SC4
ERR12861386	2929958	2934769	SC4
ERR12861386	2985540	2986944	SC4
ERR12861386	3109711	3111682	SC4
ERR12861386	3160023	3163283	SC4
ERR12861386	3253977	3254410	SC4
ERR12861386	3321764	3323139	SC4
ERR12861386	3437801	3439598	SC4
ERR12861386	3451013	3454722	SC4
ERR12861386	3455957	3459860	SC4
ERR12861386	3471386	3473054	SC4
ERR12861386	3484787	3486761	SC4
ERR12861386	3753918	3758428	SC4
ERR12861386	3772528	3775210	SC4
ERR12861386	3786271	3788084	SC4
ERR12861386	3810872	3811151	SC4
ERR12861386	3837874	3838722	SC4
ERR12861386	3846695	3847016	SC4
ERR12861386	3965587	3974899	SC4
ERR12861386	3992158	3993598	SC4
ERR12861386	4043077	4051793	SC4
ERR12861386	4224324	4229519	SC4
ERR12861698	284369	285989	SC4
ERR12861698	688811	690566	SC4
ERR12861698	692530	695801	SC4
ERR12861698	837594	841286	SC4
ERR12861698	990875	991036	SC4
ERR12861698	1101800	1102210	SC4
ERR12861698	1256529	1257600	SC4
ERR12861698	1733194	1735115	SC4
ERR12861698	2363300	2364875	SC4
ERR12861698	2366620	2367595	SC4
ERR12861698	2587903	2590297	SC4
ERR12861698	2597126	2597513	SC4
ERR12861698	2649688	2650265	SC4
ERR12861698	3052094	3053140	SC4
ERR12861698	3138452	3140738	SC4
ERR12861698	3148028	3148364	SC4
ERR12861698	3269072	3273123	SC4
ERR12861698	3352646	3353160	SC4
ERR12861698	3356069	3358352	SC4
ERR12861698	3537932	3539491	SC4
ERR12861698	3578470	3579667	SC4
ERR12861698	3582625	3583105	SC4
ERR12861698	3802479	3803086	SC4
ERR12861698	3827787	3830194	SC4
ERR12861698	3934339	3936092	SC4
ERR12861698	4006056	4006983	SC4
SRR7800740	208419	209562	SC4
SRR7800740	526554	527171	SC4
SRR7800740	529384	530024	SC4
SRR7800740	611230	611904	SC4
SRR7800740	680357	682064	SC4
SRR7800740	746781	747135	SC4
SRR7800740	832908	834760	SC4
SRR7800740	971659	972233	SC4
SRR7800740	1158098	1158338	SC4
SRR7800740	1251606	1252539	SC4
SRR7800740	1334481	1334987	SC4
SRR7800740	1411783	1413882	SC4
SRR7800740	1418738	1420234	SC4
SRR7800740	1485810	1488191	SC4
SRR7800740	1507644	1508348	SC4
SRR7800740	1664168	1665106	SC4
SRR7800740	1671940	1672255	SC4
SRR7800740	1696956	1697375	SC4
SRR7800740	1765940	1768541	SC4
SRR7800740	1793951	1796152	SC4
SRR7800740	1963356	1963907	SC4
SRR7800740	2033568	2035322	SC4
SRR7800740	2209853	2211523	SC4
SRR7800740	2218518	2219559	SC4
SRR7800740	2289827	2291591	SC4
SRR7800740	2512502	2513365	SC4
SRR7800740	2583492	2584494	SC4
SRR7800740	2593540	2594633	SC4
SRR7800740	2765066	2768844	SC4
SRR7800740	3279194	3281542	SC4
SRR7800740	3359129	3361556	SC4
SRR7800740	3488489	3488873	SC4
SRR7800740	3497763	3499164	SC4
SRR7800740	3566323	3566814	SC4
SRR7800740	3675318	3676899	SC4
SRR7800740	3742774	3743654	SC4
SRR7800740	3970113	3971703	SC4
SRR7800740	3992775	3993305	SC4
SRR7800740	4031350	4031621	SC4
SRR7800740	4092302	4093685	SC4
SRR7800740	4226784	4229519	SC4
SRR24927425	15003	17082	SC4
SRR24927425	147238	148055	SC4
SRR24927425	491561	492670	SC4
SRR24927425	622189	623283	SC4
SRR24927425	816711	818093	SC4
SRR24927425	1282956	1284125	SC4
SRR24927425	1368263	1369186	SC4
SRR24927425	1862453	1866499	SC4
SRR24927425	1944732	1945446	SC4
SRR24927425	2442036	2444061	SC4
SRR24927425	3476449	3478938	SC4
SRR24927425	3725343	3726834	SC4
SRR24927425	3729666	3729809	SC4
SRR24927425	4030915	4033695	SC4
SRR24927425	4040875	4043216	SC4
ERR13148488	106839	109430	SC4
ERR13148488	975226	975739	SC4
ERR13148488	1361679	1362960	SC4
ERR13148488	1963356	1964184	SC4
ERR12861574	20607	25160	SC4
ERR12861574	742108	743538	SC4
ERR12861574	809886	811366	SC4
ERR12861574	848466	848819	SC4
ERR12861574	861992	862671	SC4
ERR12861574	947017	950697	SC4
ERR12861574	1275434	1275955	SC4
ERR12861574	1966743	1968450	SC4
ERR12861574	2089057	2089585	SC4
ERR12861574	2576871	2577448	SC4
ERR12861574	2930036	2931133	SC4
ERR12861574	3327976	3330360	SC4
ERR12861574	3598400	3600233	SC4
ERR12861574	3753918	3757345	SC4
ERR12861574	3761597	3762023	SC4
ERR12861574	3802168	3803948	SC4
ERR12861574	3838399	3839145	SC4
ERR12861574	4006876	4007276	SC4
SRR7800442	203988	205732	SC4
SRR7800442	522724	526031	SC4
SRR7800442	778971	780836	SC4
SRR7800442	2774775	2776037	SC4
SRR7800442	2830426	2831740	SC4
SRR7800442	3227311	3230296	SC4
SRR7800442	3581796	3582532	SC4
ERR12861904	50057	52027	SC4
ERR12861904	104541	109403	SC4
ERR12861904	155358	156219	SC4
ERR12861904	194249	195032	SC4
ERR12861904	238348	240175	SC4
ERR12861904	245819	246253	SC4
ERR12861904	323716	324814	SC4
ERR12861904	433410	434420	SC4
ERR12861904	526266	528401	SC4
ERR12861904	628682	632058	SC4
ERR12861904	632793	632850	SC4
ERR12861904	642941	644930	SC4
ERR12861904	669395	670131	SC4
ERR12861904	750648	754508	SC4
ERR12861904	771058	771738	SC4
ERR12861904	821592	823925	SC4
ERR12861904	912838	914073	SC4
ERR12861904	935158	935722	SC4
ERR12861904	1047402	1056249	SC4
ERR12861904	1121895	1123087	SC4
ERR12861904	1131976	1147719	SC4
ERR12861904	1162332	1166001	SC4
ERR12861904	1190107	1190742	SC4
ERR12861904	1277427	1280844	SC4
ERR12861904	1333671	1335047	SC4
ERR12861904	1347983	1353642	SC4
ERR12861904	1411600	1420348	SC4
ERR12861904	1477876	1478089	SC4
ERR12861904	1498494	1501904	SC4
ERR12861904	1541272	1543372	SC4
ERR12861904	1550353	1552548	SC4
ERR12861904	1559765	1566478	SC4
ERR12861904	1656251	1656978	SC4
ERR12861904	1710687	1715707	SC4
ERR12861904	1751359	1758603	SC4
ERR12861904	1781500	1784120	SC4
ERR12861904	1786622	1788190	SC4
ERR12861904	1794589	1796238	SC4
ERR12861904	1816308	1819113	SC4
ERR12861904	2095763	2099270	SC4
ERR12861904	2132838	2136372	SC4
ERR12861904	2151798	2154026	SC4
ERR12861904	2304791	2312462	SC4
ERR12861904	2358939	2362431	SC4
ERR12861904	2375614	2376602	SC4
ERR12861904	2537872	2539183	SC4
ERR12861904	2598786	2605232	SC4
ERR12861904	2615735	2617710	SC4
ERR12861904	2764748	2766645	SC4
ERR12861904	2841561	2843259	SC4
ERR12861904	2995082	2999389	SC4
ERR12861904	3109609	3111682	SC4
ERR12861904	3112768	3116178	SC4
ERR12861904	3177686	3182656	SC4
ERR12861904	3257730	3260647	SC4
ERR12861904	3318467	3323894	SC4
ERR12861904	3326870	3334471	SC4
ERR12861904	3396863	3398505	SC4
ERR12861904	3422925	3425915	SC4
ERR12861904	3438570	3439549	SC4
ERR12861904	3472124	3473054	SC4
ERR12861904	3521736	3523987	SC4
ERR12861904	3570330	3570977	SC4
ERR12861904	3598400	3600233	SC4
ERR12861904	3612776	3615645	SC4
ERR12861904	3675318	3678463	SC4
ERR12861904	3733056	3734146	SC4
ERR12861904	3753712	3763253	SC4
ERR12861904	3786271	3790755	SC4
ERR12861904	3795233	3796498	SC4
ERR12861904	3802586	3803948	SC4
ERR12861904	3808583	3813637	SC4
ERR12861904	3816809	3818455	SC4
ERR12861904	3820701	3823011	SC4
ERR12861904	3854321	3856018	SC4
ERR12861904	3941233	3942419	SC4
ERR12861904	3996150	3996734	SC4
ERR12861540	349949	353429	SC4
ERR12861540	432198	434843	SC4
ERR12861540	464625	465537	SC4
ERR12861540	498249	499849	SC4
ERR12861540	508522	514017	SC4
ERR12861540	526126	528288	SC4
ERR12861540	644656	645432	SC4
ERR12861540	704337	705526	SC4
ERR12861540	719559	719873	SC4
ERR12861540	753067	754508	SC4
ERR12861540	964334	964978	SC4
ERR12861540	1056250	1059873	SC4
ERR12861540	1127522	1138051	SC4
ERR12861540	1138634	1144634	SC4
ERR12861540	1249355	1252939	SC4
ERR12861540	1278211	1278992	SC4
ERR12861540	1334521	1337774	SC4
ERR12861540	1405235	1405901	SC4
ERR12861540	1418923	1420234	SC4
ERR12861540	1486836	1489481	SC4
ERR12861540	1507247	1508348	SC4
ERR12861540	1700989	1702177	SC4
ERR12861540	1711366	1713901	SC4
ERR12861540	1736533	1739516	SC4
ERR12861540	1748139	1750055	SC4
ERR12861540	1795028	1796118	SC4
ERR12861540	1823070	1826838	SC4
ERR12861540	2010884	2011310	SC4
ERR12861540	2239341	2246252	SC4
ERR12861540	2307064	2307921	SC4
ERR12861540	2370691	2373382	SC4
ERR12861540	2439473	2442035	SC4
ERR12861540	2455215	2456356	SC4
ERR12861540	2480778	2481475	SC4
ERR12861540	2483652	2487090	SC4
ERR12861540	2513459	2513853	SC4
ERR12861540	2729809	2738575	SC4
ERR12861540	2764359	2767505	SC4
ERR12861540	2779523	2781050	SC4
ERR12861540	3005768	3007722	SC4
ERR12861540	3484713	3486761	SC4
ERR12861540	3579715	3581743	SC4
ERR12861540	3582625	3583105	SC4
ERR12861540	3618293	3619650	SC4
ERR12861540	3638690	3639990	SC4
ERR12861540	3662416	3664964	SC4
ERR12861540	3675970	3676822	SC4
ERR12861540	3771971	3775470	SC4
ERR12861540	3821878	3822944	SC4
ERR12861540	3922387	3924108	SC4
ERR12861540	3991858	3993598	SC4
ERR12861540	4082974	4084998	SC4
ERR12861612	170455	171171	SC4
ERR12861612	706228	707985	SC4
ERR12861612	711919	714399	SC4
ERR12861612	925709	929235	SC4
ERR12861612	1007319	1008112	SC4
ERR12861612	1553239	1553665	SC4
ERR12861612	1980670	1981995	SC4
ERR12861612	3444302	3445521	SC4
ERR12861612	3581796	3582532	SC4
ERR12861612	3644819	3645019	SC4
ERR12861612	3945083	3945176	SC4
ERR12861612	4044267	4046230	SC4
ERR12861612	4125278	4125879	SC4
ERR12861505	363075	364398	SC4
ERR12861505	380529	381656	SC4
ERR12861505	712349	714252	SC4
ERR12861505	861359	863745	SC4
ERR12861505	931958	933578	SC4
ERR12861505	1133937	1136920	SC4
ERR12861505	1278059	1279132	SC4
ERR12861505	1280329	1282581	SC4
ERR12861505	1453839	1455599	SC4
ERR12861505	1610651	1613849	SC4
ERR12861505	1783397	1784182	SC4
ERR12861505	1981996	1982739	SC4
ERR12861505	2439626	2442035	SC4
ERR12861505	2729704	2738575	SC4
ERR12861505	3485171	3486761	SC4
ERR12861505	3579756	3580456	SC4
ERR12861505	3618293	3619088	SC4
SRR7800685	535925	536705	SC4
SRR7800685	658896	659966	SC4
SRR7800685	669350	670131	SC4
SRR7800685	822083	823925	SC4
SRR7800685	861992	862671	SC4
SRR7800685	1134852	1137287	SC4
SRR7800685	1275434	1275955	SC4
SRR7800685	1348637	1352247	SC4
SRR7800685	1498494	1499597	SC4
SRR7800685	1551579	1552554	SC4
