"StrainName","Start","End","DonorLineage","length"
"ERR12861519",4243708,4244370,"3",662
"DRR286166",3542,3837,"1",295
"DRR286166",24058,24698,"1",640
"DRR286166",48138,49403,"7",1265
"DRR286166",51350,52457,"10",1107
"DRR286166",54134,66272,"9",12138
"DRR286166",66273,67649,"10",1376
"DRR286166",69455,72300,"3",2845
"DRR286166",72301,75325,"9",3024
"DRR286166",75326,78677,"3",3351
"DRR286166",80095,85678,"3",5583
"DRR286166",97728,98109,"6",381
"DRR286166",99222,107485,"9",8263
"DRR286166",107486,110520,"10",3034
"DRR286166",116695,122318,"9",5623
"DRR286166",122319,124394,"10",2075
"DRR286166",155799,156219,"3",420
"DRR286166",160777,164149,"9",3372
"DRR286166",164150,168997,"7",4847
"DRR286166",168998,171242,"9",2244
"DRR286166",174723,175105,"9",382
"DRR286166",175106,176507,"1",1401
"DRR286166",176508,179552,"9",3044
"DRR286166",180618,183731,"10",3113
"DRR286166",183732,191615,"9",7883
"DRR286166",198007,202854,"10",4847
"DRR286166",202855,203387,"3",532
"DRR286166",203388,203585,"9",197
"DRR286166",203586,204417,"10",831
"DRR286166",226117,226605,"10",488
"DRR286166",229015,229890,"3",875
"DRR286166",236053,238347,"9",2294
"DRR286166",255198,256151,"5",953
"DRR286166",256152,261592,"9",5440
"DRR286166",267153,271571,"9",4418
"DRR286166",273499,275692,"10",2193
"DRR286166",282894,283631,"3",737
"DRR286166",286683,287753,"7",1070
"DRR286166",300436,301916,"1",1480
"DRR286166",301917,304495,"9",2578
"DRR286166",311389,314610,"9",3221
"DRR286166",325541,325733,"1",192
"DRR286166",325734,331957,"9",6223
"DRR286166",363680,364280,"5",600
"DRR286166",364281,365190,"7",909
"DRR286166",365191,366823,"9",1632
"DRR286166",369822,370242,"3",420
"DRR286166",379423,381976,"10",2553
"DRR286166",381977,384311,"3",2334
"DRR286166",387346,387830,"10",484
"DRR286166",388384,392096,"9",3712
"DRR286166",398005,400444,"6",2439
"DRR286166",402061,404880,"9",2819
"DRR286166",415030,427942,"9",12912
"DRR286166",433846,434843,"9",997
"DRR286166",441814,442433,"7",619
"DRR286166",442434,443135,"10",701
"DRR286166",445469,446906,"4",1437
"DRR286166",446907,456738,"9",9831
"DRR286166",456739,458696,"10",1957
"DRR286166",467374,471606,"9",4232
"DRR286166",474941,482402,"9",7461
"DRR286166",482403,484056,"4",1653
"DRR286166",484255,484997,"9",742
"DRR286166",498249,501072,"3",2823
"DRR286166",506111,517333,"9",11222
"DRR286166",522724,526031,"7",3307
"DRR286166",526126,531383,"1",5257
"DRR286166",531384,532545,"6",1161
"DRR286166",532546,534835,"7",2289
"DRR286166",534836,535159,"3",323
"DRR286166",538100,540665,"9",2565
"DRR286166",543794,554277,"9",10483
"DRR286166",558206,558636,"10",430
"DRR286166",559313,559867,"7",554
"DRR286166",568433,578039,"9",9606
"DRR286166",595752,597896,"9",2144
"DRR286166",599574,602051,"10",2477
"DRR286166",602052,602900,"3",848
"DRR286166",614687,615954,"6",1267
"DRR286166",616949,621323,"9",4374
"DRR286166",649653,651582,"9",1929
"DRR286166",651583,653006,"3",1423
"DRR286166",663348,665528,"1",2180
"DRR286166",668492,669065,"10",573
"DRR286166",677721,681128,"3",3407
"DRR286166",703543,704810,"3",1267
"DRR286166",708172,710262,"1",2090
"DRR286166",710263,713302,"6",3039
"DRR286166",713303,714538,"3",1235
"DRR286166",717170,723597,"9",6427
"DRR286166",746561,747904,"1",1343
"DRR286166",747905,749028,"7",1123
"DRR286166",758925,761520,"7",2595
"DRR286166",762614,764666,"7",2052
"DRR286166",764667,765416,"10",749
"DRR286166",777711,779567,"3",1856
"DRR286166",779568,787160,"9",7592
"DRR286166",787161,790047,"10",2886
"DRR286166",797554,800745,"6",3191
"DRR286166",801661,803912,"9",2251
"DRR286166",834761,841121,"9",6360
"DRR286166",843834,844157,"3",323
"DRR286166",848678,851814,"9",3136
"DRR286166",851815,853248,"2",1433
"DRR286166",860362,861561,"10",1199
"DRR286166",861562,862912,"9",1350
"DRR286166",871020,874700,"9",3680
"DRR286166",874701,875956,"2",1255
"DRR286166",876033,876884,"3",851
"DRR286166",876885,878531,"9",1646
"DRR286166",890763,891026,"6",263
"DRR286166",906936,908016,"10",1080
"DRR286166",915701,916450,"10",749
"DRR286166",925419,925591,"6",172
"DRR286166",926026,928255,"9",2229
"DRR286166",943166,945654,"5",2488
"DRR286166",945655,947620,"7",1965
"DRR286166",951137,955336,"1",4199
"DRR286166",968783,971580,"1",2797
"DRR286166",972482,974844,"7",2362
"DRR286166",978685,979633,"10",948
"DRR286166",979634,983257,"9",3623
"DRR286166",988924,990720,"9",1796
"DRR286166",996818,998249,"9",1431
"DRR286166",1003330,1005884,"9",2554
"DRR286166",1005885,1008630,"3",2745
"DRR286166",1015324,1016429,"10",1105
"DRR286166",1016430,1017299,"3",869
"DRR286166",1017300,1019533,"7",2233
"DRR286166",1019534,1020604,"9",1070
"DRR286166",1020605,1022781,"10",2176
"DRR286166",1022782,1027748,"3",4966
"DRR286166",1048584,1049998,"4",1414
"DRR286166",1052493,1053540,"7",1047
"DRR286166",1053541,1057926,"10",4385
"DRR286166",1057927,1071788,"9",13861
"DRR286166",1076117,1077517,"3",1400
"DRR286166",1077518,1081272,"9",3754
"DRR286166",1085853,1086184,"7",331
"DRR286166",1087338,1090094,"3",2756
"DRR286166",1090095,1092136,"7",2041
"DRR286166",1094846,1095639,"3",793
"DRR286166",1116853,1118207,"10",1354
"DRR286166",1118208,1123567,"9",5359
"DRR286166",1134687,1134779,"9",92
"DRR286166",1136029,1138134,"3",2105
"DRR286166",1157612,1159709,"9",2097
"DRR286166",1159710,1162344,"2",2634
"DRR286166",1170427,1174705,"9",4278
"DRR286166",1177246,1183197,"9",5951
"DRR286166",1184518,1186834,"4",2316
"DRR286166",1196578,1203906,"3",7328
"DRR286166",1203907,1204318,"4",411
"DRR286166",1204319,1205259,"6",940
"DRR286166",1216541,1217265,"9",724
"DRR286166",1222728,1223652,"4",924
"DRR286166",1223653,1224755,"10",1102
"DRR286166",1227919,1231045,"9",3126
"DRR286166",1231046,1232918,"7",1872
"DRR286166",1244449,1245079,"10",630
"DRR286166",1247811,1249288,"7",1477
"DRR286166",1249289,1252090,"10",2801
"DRR286166",1252091,1252466,"6",375
"DRR286166",1259740,1260999,"7",1259
"DRR286166",1262642,1269055,"9",6413
"DRR286166",1271499,1277383,"9",5884
"DRR286166",1288927,1291235,"3",2308
"DRR286166",1296866,1299514,"3",2648
"DRR286166",1300215,1302734,"4",2519
"DRR286166",1306067,1307777,"7",1710
"DRR286166",1307778,1309547,"3",1769
"DRR286166",1319669,1326071,"9",6402
"DRR286166",1329252,1332387,"1",3135
"DRR286166",1332388,1334480,"7",2092
"DRR286166",1334481,1335126,"10",645
"DRR286166",1338117,1341550,"10",3433
"DRR286166",1341551,1341826,"1",275
"DRR286166",1348497,1350232,"9",1735
"DRR286166",1362884,1365516,"9",2632
"DRR286166",1372891,1374244,"7",1353
"DRR286166",1375909,1381203,"10",5294
"DRR286166",1381204,1388301,"9",7097
"DRR286166",1388302,1389950,"3",1648
"DRR286166",1398556,1401474,"9",2918
"DRR286166",1405842,1408495,"3",2653
"DRR286166",1408496,1414149,"9",5653
"DRR286166",1414150,1415673,"3",1523
"DRR286166",1424123,1433827,"9",9704
"DRR286166",1464159,1466595,"10",2436
"DRR286166",1476516,1477814,"9",1298
"DRR286166",1477815,1479182,"1",1367
"DRR286166",1480780,1481347,"6",567
"DRR286166",1488390,1489923,"4",1533
"DRR286166",1495365,1496906,"6",1541
"DRR286166",1498735,1499638,"9",903
"DRR286166",1513019,1517724,"9",4705
"DRR286166",1524799,1527421,"9",2622
"DRR286166",1527422,1528908,"6",1486
"DRR286166",1538665,1545296,"10",6631
"DRR286166",1546774,1547659,"9",885
"DRR286166",1552909,1555893,"3",2984
"DRR286166",1555894,1559764,"9",3870
"DRR286166",1559765,1560679,"10",914
"DRR286166",1565241,1566478,"10",1237
"DRR286166",1566479,1569338,"3",2859
"DRR286166",1592961,1595566,"3",2605
"DRR286166",1614187,1617612,"9",3425
"DRR286166",1621331,1623575,"9",2244
"DRR286166",1632689,1632995,"3",306
"DRR286166",1639794,1642374,"3",2580
"DRR286166",1642375,1647289,"9",4914
"DRR286166",1677779,1681021,"9",3242
"DRR286166",1689966,1695249,"1",5283
"DRR286166",1698641,1699778,"3",1137
"DRR286166",1712980,1714929,"9",1949
"DRR286166",1714930,1715912,"4",982
"DRR286166",1715913,1716361,"2",448
"DRR286166",1716362,1718906,"10",2544
"DRR286166",1721472,1723767,"9",2295
"DRR286166",1735116,1735723,"6",607
"DRR286166",1736027,1740865,"10",4838
"DRR286166",1753590,1754122,"7",532
"DRR286166",1761556,1763121,"1",1565
"DRR286166",1765625,1769066,"1",3441
"DRR286166",1777276,1778892,"9",1616
"DRR286166",1781500,1783468,"1",1968
"DRR286166",1793825,1799175,"9",5350
"DRR286166",1804099,1809105,"9",5006
"DRR286166",1831233,1835804,"9",4571
"DRR286166",1841786,1844346,"9",2560
"DRR286166",1851266,1852793,"9",1527
"DRR286166",1856642,1857335,"3",693
"DRR286166",1862453,1863862,"10",1409
"DRR286166",1864989,1866556,"7",1567
"DRR286166",1866557,1872802,"9",6245
"DRR286166",1873424,1883356,"9",9932
"DRR286166",1886681,1888391,"9",1710
"DRR286166",1893133,1893932,"9",799
"DRR286166",1893933,1895121,"7",1188
"DRR286166",1896236,1897538,"3",1302
"DRR286166",1899091,1915971,"9",16880
"DRR286166",1919099,1921457,"9",2358
"DRR286166",1921458,1925071,"3",3613
"DRR286166",1925072,1926025,"1",953
"DRR286166",1935077,1938698,"10",3621
"DRR286166",1945968,1947421,"3",1453
"DRR286166",1963498,1964094,"3",596
"DRR286166",1964095,1968134,"10",4039
"DRR286166",1968135,1980428,"9",12293
"DRR286166",1994796,1996072,"3",1276
"DRR286166",1996073,1998519,"9",2446
"DRR286166",2003958,2004222,"9",264
"DRR286166",2004223,2004815,"3",592
"DRR286166",2011260,2016053,"9",4793
"DRR286166",2016054,2017231,"3",1177
"DRR286166",2017232,2019975,"9",2743
"DRR286166",2019976,2021326,"7",1350
"DRR286166",2021327,2022189,"6",862
"DRR286166",2023966,2027537,"9",3571
"DRR286166",2027538,2028466,"6",928
"DRR286166",2028467,2031404,"9",2937
"DRR286166",2044252,2046166,"9",1914
"DRR286166",2089899,2091218,"3",1319
"DRR286166",2093596,2096268,"7",2672
"DRR286166",2096269,2101134,"9",4865
"DRR286166",2102321,2106697,"9",4376
"DRR286166",2110893,2113129,"9",2236
"DRR286166",2113130,2114050,"6",920
"DRR286166",2126722,2127314,"3",592
"DRR286166",2151437,2153414,"6",1977
"DRR286166",2153415,2155343,"10",1928
"DRR286166",2170542,2172691,"7",2149
"DRR286166",2172692,2175314,"9",2622
"DRR286166",2175315,2176661,"3",1346
"DRR286166",2178818,2180792,"3",1974
"DRR286166",2180793,2183187,"9",2394
"DRR286166",2197083,2200645,"3",3562
"DRR286166",2216888,2223981,"9",7093
"DRR286166",2223982,2226280,"10",2298
"DRR286166",2226303,2227324,"3",1021
"DRR286166",2230774,2232784,"9",2010
"DRR286166",2233190,2237928,"10",4738
"DRR286166",2276543,2293844,"9",17301
"DRR286166",2297026,2305426,"9",8400
"DRR286166",2306913,2308134,"7",1221
"DRR286166",2308135,2308988,"3",853
"DRR286166",2338419,2342454,"3",4035
"DRR286166",2358825,2360194,"3",1369
"DRR286166",2365282,2367747,"3",2465
"DRR286166",2367748,2368029,"10",281
"DRR286166",2379853,2380247,"10",394
"DRR286166",2381342,2383594,"6",2252
"DRR286166",2400053,2401645,"3",1592
"DRR286166",2410393,2411669,"3",1276
"DRR286166",2413225,2417084,"9",3859
"DRR286166",2419029,2422550,"6",3521
"DRR286166",2424551,2428108,"9",3557
"DRR286166",2429749,2434882,"9",5133
"DRR286166",2444131,2446757,"1",2626
"DRR286166",2446758,2448152,"10",1394
"DRR286166",2451788,2454329,"9",2541
"DRR286166",2454330,2455289,"7",959
"DRR286166",2460759,2461712,"3",953
"DRR286166",2461713,2463890,"10",2177
"DRR286166",2463891,2466738,"3",2847
"DRR286166",2466739,2468106,"7",1367
"DRR286166",2482502,2483597,"3",1095
"DRR286166",2484411,2486473,"3",2062
"DRR286166",2492497,2495129,"3",2632
"DRR286166",2495130,2497129,"9",1999
"DRR286166",2497130,2500363,"10",3233
"DRR286166",2538098,2539341,"7",1243
"DRR286166",2539342,2542845,"9",3503
"DRR286166",2542846,2546483,"3",3637
"DRR286166",2555397,2562983,"9",7586
"DRR286166",2562984,2565555,"10",2571
"DRR286166",2566670,2573360,"9",6690
"DRR286166",2593774,2594195,"3",421
"DRR286166",2594269,2595684,"10",1415
"DRR286166",2595685,2598214,"2",2529
"DRR286166",2598215,2600540,"9",2325
"DRR286166",2600541,2601390,"3",849
"DRR286166",2605650,2606871,"7",1221
"DRR286166",2613115,2614084,"9",969
"DRR286166",2614828,2617803,"7",2975
"DRR286166",2620893,2622699,"3",1806
"DRR286166",2622700,2623666,"4",966
"DRR286166",2639094,2643243,"3",4149
"DRR286166",2652437,2654017,"10",1580
"DRR286166",2659926,2661489,"9",1563
"DRR286166",2661490,2663221,"5",1731
"DRR286166",2663222,2663661,"3",439
"DRR286166",2667227,2671294,"9",4067
"DRR286166",2676309,2677796,"10",1487
"DRR286166",2677797,2682563,"9",4766
"DRR286166",2682799,2687587,"9",4788
"DRR286166",2706569,2713090,"9",6521
"DRR286166",2713091,2714294,"3",1203
"DRR286166",2716780,2721512,"5",4732
"DRR286166",2745193,2748174,"3",2981
"DRR286166",2751330,2758798,"9",7468
"DRR286166",2771354,2772558,"3",1204
"DRR286166",2794110,2797991,"3",3881
"DRR286166",2803086,2808634,"3",5548
"DRR286166",2819916,2823285,"9",3369
"DRR286166",2823286,2824196,"3",910
"DRR286166",2824786,2830835,"1",6049
"DRR286166",2830836,2831676,"2",840
"DRR286166",2831677,2833232,"9",1555
"DRR286166",2833233,2834126,"3",893
"DRR286166",2869016,2869885,"3",869
"DRR286166",2900195,2905734,"9",5539
"DRR286166",2905735,2906310,"10",575
"DRR286166",2908283,2915176,"9",6893
"DRR286166",2915177,2920909,"6",5732
"DRR286166",2924548,2930035,"3",5487
"DRR286166",2930036,2934526,"9",4490
"DRR286166",2943626,2946038,"3",2412
"DRR286166",2946039,2946867,"7",828
"DRR286166",2949409,2950552,"1",1143
"DRR286166",2958086,2959259,"10",1173
"DRR286166",2965298,2968589,"9",3291
"DRR286166",2968590,2971269,"5",2679
"DRR286166",2972869,2973823,"3",954
"DRR286166",2982551,2989213,"9",6662
"DRR286166",3007371,3009322,"3",1951
"DRR286166",3009323,3011278,"9",1955
"DRR286166",3011279,3016353,"3",5074
"DRR286166",3016354,3017721,"6",1367
"DRR286166",3019814,3020172,"10",358
"DRR286166",3023530,3025714,"10",2184
"DRR286166",3033092,3035554,"5",2462
"DRR286166",3045435,3047356,"7",1921
"DRR286166",3047357,3049083,"9",1726
"DRR286166",3049084,3051852,"3",2768
"DRR286166",3057925,3063155,"3",5230
"DRR286166",3065542,3069064,"1",3522
"DRR286166",3098266,3100630,"10",2364
"DRR286166",3109511,3121154,"9",11643
"DRR286166",3135209,3151156,"9",15947
"DRR286166",3153153,3153653,"10",500
"DRR286166",3153654,3154802,"7",1148
"DRR286166",3157987,3160662,"1",2675
"DRR286166",3177579,3178628,"5",1049
"DRR286166",3184009,3190017,"9",6008
"DRR286166",3204849,3205581,"3",732
"DRR286166",3205582,3206522,"9",940
"DRR286166",3214857,3215475,"9",618
"DRR286166",3219513,3233477,"9",13964
"DRR286166",3235093,3237419,"3",2326
"DRR286166",3237420,3239643,"10",2223
"DRR286166",3249540,3252204,"3",2664
"DRR286166",3252205,3254282,"10",2077
"DRR286166",3255856,3256643,"3",787
"DRR286166",3256644,3261104,"10",4460
"DRR286166",3261631,3268716,"1",7085
"DRR286166",3307287,3310093,"3",2806
"DRR286166",3332839,3335053,"3",2214
"DRR286166",3341790,3343958,"4",2168
"DRR286166",3343959,3344915,"7",956
"DRR286166",3344916,3349030,"10",4114
"DRR286166",3349031,3356068,"9",7037
"DRR286166",3370151,3370978,"2",827
"DRR286166",3373521,3375198,"3",1677
"DRR286166",3375199,3384355,"10",9156
"DRR286166",3387225,3387966,"4",741
"DRR286166",3397065,3399924,"9",2859
"DRR286166",3399925,3400983,"10",1058
"DRR286166",3400984,3402438,"5",1454
"DRR286166",3406872,3407753,"5",881
"DRR286166",3407754,3413287,"7",5533
"DRR286166",3413288,3416724,"10",3436
"DRR286166",3416725,3417933,"4",1208
"DRR286166",3417934,3422778,"9",4844
"DRR286166",3428404,3437038,"9",8634
"DRR286166",3444095,3445967,"9",1872
"DRR286166",3445968,3449071,"10",3103
"DRR286166",3455927,3457727,"3",1800
"DRR286166",3460458,3461652,"3",1194
"DRR286166",3461653,3461943,"6",290
"DRR286166",3471338,3471621,"3",283
"DRR286166",3471622,3475458,"9",3836
"DRR286166",3475459,3476496,"1",1037
"DRR286166",3476497,3478683,"7",2186
"DRR286166",3490728,3492065,"7",1337
"DRR286166",3492066,3493569,"2",1503
"DRR286166",3495917,3501914,"9",5997
"DRR286166",3523988,3527160,"3",3172
"DRR286166",3536606,3539571,"9",2965
"DRR286166",3548830,3548998,"2",168
"DRR286166",3548999,3554978,"9",5979
"DRR286166",3554979,3556071,"3",1092
"DRR286166",3556072,3558140,"1",2068
"DRR286166",3562688,3564376,"10",1688
"DRR286166",3564377,3567518,"6",3141
"DRR286166",3567519,3570329,"3",2810
"DRR286166",3570330,3571069,"9",739
"DRR286166",3576444,3577858,"3",1414
"DRR286166",3577859,3580912,"9",3053
"DRR286166",3580913,3581795,"10",882
"DRR286166",3581796,3583132,"7",1336
"DRR286166",3584314,3587084,"9",2770
"DRR286166",3587354,3589636,"3",2282
"DRR286166",3589637,3591230,"9",1593
"DRR286166",3643810,3645261,"9",1451
"DRR286166",3648318,3649337,"9",1019
"DRR286166",3652808,3656225,"9",3417
"DRR286166",3664965,3667217,"1",2252
"DRR286166",3675318,3677610,"10",2292
"DRR286166",3683620,3689073,"3",5453
"DRR286166",3696378,3712787,"9",16409
"DRR286166",3712788,3719375,"6",6587
"DRR286166",3719376,3727296,"9",7920
"DRR286166",3748956,3751458,"3",2502
"DRR286166",3751459,3753502,"9",2043
"DRR286166",3753503,3758140,"3",4637
"DRR286166",3758141,3759335,"9",1194
"DRR286166",3759336,3760425,"3",1089
"DRR286166",3760426,3762023,"10",1597
"DRR286166",3763676,3769735,"9",6059
"DRR286166",3772795,3773888,"3",1093
"DRR286166",3801766,3807007,"9",5241
"DRR286166",3807806,3811151,"9",3345
"DRR286166",3813067,3822048,"9",8981
"DRR286166",3823391,3824580,"1",1189
"DRR286166",3837138,3839260,"9",2122
"DRR286166",3839261,3841257,"3",1996
"DRR286166",3842680,3845754,"9",3074
"DRR286166",3849589,3854036,"9",4447
"DRR286166",3858357,3859240,"9",883
"DRR286166",3863227,3866276,"3",3049
"DRR286166",3866277,3869175,"9",2898
"DRR286166",3869176,3873962,"6",4786
"DRR286166",3881351,3882383,"1",1032
"DRR286166",3882384,3884904,"9",2520
"DRR286166",3884905,3887019,"7",2114
"DRR286166",3912691,3916908,"9",4217
"DRR286166",3916909,3919137,"10",2228
"DRR286166",3921933,3928096,"10",6163
"DRR286166",3930580,3932837,"9",2257
"DRR286166",3936233,3942419,"3",6186
"DRR286166",3952797,3956422,"9",3625
"DRR286166",3969369,3970701,"3",1332
"DRR286166",3970702,3973630,"9",2928
"DRR286166",3978429,3980214,"9",1785
"DRR286166",3980215,3981276,"7",1061
"DRR286166",4003300,4004410,"1",1110
"DRR286166",4027921,4035083,"9",7162
"DRR286166",4043135,4063001,"9",19866
"DRR286166",4065764,4069999,"1",4235
"DRR286166",4076700,4083790,"9",7090
"DRR286166",4083791,4087879,"3",4088
"DRR286166",4109408,4117104,"9",7696
"DRR286166",4117105,4118949,"3",1844
"DRR286166",4129166,4133262,"9",4096
"DRR286166",4133263,4135144,"10",1881
"DRR286166",4164715,4182644,"9",17929
"DRR286166",4216759,4227244,"1",10485
"DRR286166",4227245,4232666,"4",5421
"DRR286166",4232667,4238720,"1",6053
"DRR286135",3542,3596,"10",54
"DRR286135",18969,20968,"2",1999
"DRR286135",121301,122953,"8",1652
"DRR286135",123164,126978,"10",3814
"DRR286135",148640,149389,"8",749
"DRR286135",152426,153901,"8",1475
"DRR286135",155686,157159,"8",1473
"DRR286135",201724,203645,"8",1921
"DRR286135",203646,204380,"4",734
"DRR286135",204381,206586,"8",2205
"DRR286135",229084,229233,"8",149
"DRR286135",267153,267910,"10",757
"DRR286135",274151,275692,"7",1541
"DRR286135",275693,276353,"10",660
"DRR286135",353498,354377,"10",879
"DRR286135",359583,360249,"2",666
"DRR286135",363454,364483,"4",1029
"DRR286135",388660,390185,"8",1525
"DRR286135",408855,409170,"9",315
"DRR286135",425720,426236,"2",516
"DRR286135",441857,442758,"2",901
"DRR286135",455911,456738,"9",827
"DRR286135",470217,470948,"2",731
"DRR286135",498249,499849,"1",1600
"DRR286135",524717,525694,"1",977
"DRR286135",535224,536949,"9",1725
"DRR286135",548570,549043,"9",473
"DRR286135",602240,602779,"1",539
"DRR286135",609911,612127,"9",2216
"DRR286135",622634,623992,"9",1358
"DRR286135",642479,644980,"8",2501
"DRR286135",644981,645966,"10",985
"DRR286135",691233,691958,"5",725
"DRR286135",691959,693700,"10",1741
"DRR286135",695802,696182,"10",380
"DRR286135",712349,713302,"6",953
"DRR286135",819908,820738,"9",830
"DRR286135",839070,840021,"2",951
"DRR286135",840022,841757,"1",1735
"DRR286135",881433,883435,"9",2002
"DRR286135",897937,898654,"8",717
"DRR286135",911129,914791,"8",3662
"DRR286135",937618,938178,"9",560
"DRR286135",944133,944835,"1",702
"DRR286135",951137,955552,"8",4415
"DRR286135",977401,978555,"10",1154
"DRR286135",1004149,1004823,"10",674
"DRR286135",1015655,1016614,"8",959
